fips,state,county,latitude,longitude,elevation_m,mean_winter_temp,mean_summer_temp,perc_conifer,perc_total_forest,count_slimy_salamander,salamander_presence
21169,KY,Metcalfe,36.990394,-85.629554,219.15,3.342424365,24.18141429,1.388961817,55.13446878,0,0
21173,KY,Montgomery,38.038138,-83.912338,295.42,1.697954948,23.32097067,0.362944375,26.73765954,0,0
21175,KY,Morgan,37.92294,-83.258944,245.36,1.563160186,22.92083269,1.407938054,76.8841018,0,0
21177,KY,Muhlenberg,37.213816,-87.134092,122.21,2.888322793,24.80649552,4.11179728,54.65077846,0,0
21179,KY,Nelson,37.803188,-85.465955,195.38,2.449531487,24.09633899,2.772009984,48.14262466,1,1
21181,KY,Nicholas,38.337132,-84.025554,277.74,1.396425215,23.34219617,2.356208106,45.10725363,1,1
21185,KY,Oldham,38.400046,-85.456059,243.21,1.370797084,23.8725338,1.921685521,44.29960109,1,1
21187,KY,Owen,38.499603,-84.841509,239.95,1.392841331,23.46295542,8.380459295,54.53944406,0,0
21189,KY,Owsley,37.423452,-83.691566,293.23,1.922950819,22.75321481,0.577783464,78.7152423,0,0
21193,KY,Perry,37.241282,-83.217772,365.44,2.670841034,22.88701118,0.400019879,69.74677241,0,0
21195,KY,Pike,37.482067,-82.402869,343.04,2.373188317,22.93111663,0.081954139,75.32581176,1,1
21197,KY,Powell,37.810379,-83.826985,341.09,1.8490252,23.06987918,1.72829551,70.61588975,11,1
21199,KY,Pulaski,37.108312,-84.579986,354.8,2.764769976,23.53732088,0.955315791,50.5166331,1,1
21201,KY,Robertson,38.513826,-84.063757,268.77,1.233707004,23.27479589,8.695395575,61.16528785,0,0
21203,KY,Rockcastle,37.36122,-84.314419,381.01,2.277714302,23.16953162,0.490937752,64.41509694,4,1
21205,KY,Rowan,38.205894,-83.425969,336.65,1.244802799,23.08790315,0.824231183,74.2530329,2,1
21207,KY,Russell,36.989127,-85.058976,299.92,2.964175367,23.67355611,0.758781822,48.83547812,0,0
21209,KY,Scott,38.289882,-84.579376,284.9,1.521605323,23.48930222,2.468046149,28.2922601,0,0
21213,KY,Simpson,36.740863,-86.581464,206.51,3.304183006,24.73447314,0.5982278,11.14443579,0,0
21215,KY,Spencer,38.026976,-85.321525,164.15,1.940775736,24.04017483,3.341111794,49.64380452,0,0
21217,KY,Taylor,37.365106,-85.326698,263.36,2.847814917,23.87083302,0.676609521,45.94291625,0,0
21221,KY,Trigg,36.807681,-87.858652,177.38,3.425775522,25.20858654,3.107229,61.25168483,0,0
21223,KY,Trimble,38.618193,-85.355171,268.8,0.933144034,23.18953067,3.48542346,61.84051891,0,0
21225,KY,Union,37.658029,-87.95165,127.57,2.373972152,24.92117938,0.618432088,19.06840239,0,0
21227,KY,Warren,36.995634,-86.423579,142.88,2.996490941,24.52324168,2.331638277,31.66988099,1,1
21231,KY,Wayne,36.802011,-84.83044,365.01,2.842160557,23.35636517,0.56191509,64.11961492,0,0
21235,KY,Whitley,36.758021,-84.14455,390.3,2.73775483,23.18523699,1.750874344,67.47658006,0,0
21237,KY,Wolfe,37.743774,-83.495068,325.84,2.054234115,23.20931815,5.392549929,75.86760976,3,1
21239,KY,Woodford,38.042789,-84.748147,274.6,1.671914278,23.51149448,0.722571072,21.36425327,0,0
22005,LA,Ascension,30.202946,-90.910023,1.82,11.6382989,27.40084149,0.599653865,41.94719373,0,0
22029,LA,Concordia,31.469806,-91.626314,13.38,9.965209768,27.45580535,0.203901233,36.67850704,0,0
22033,LA,East Baton Rouge,30.544002,-91.093174,18.64,11.28375082,27.43269791,3.248781605,31.93062448,0,0
22037,LA,East Feliciana,30.839784,-91.043434,64.92,10.65703838,26.96740103,20.93133361,53.49263445,0,0
22051,LA,Jefferson,29.5033,-90.036231,-0.31,12.91408529,27.93922259,0.015239372,10.31019743,0,0
22063,LA,Livingston,30.440419,-90.727474,7.95,11.13319468,27.19285957,13.71595673,51.77677806,0,0
22071,LA,Orleans,30.068636,-89.939007,-0.19,12.79131758,28.29062078,0.025696417,8.853922071,0,0
22075,LA,Plaquemines,29.402337,-89.298489,0.87,13.13838041,27.83084702,0.030805287,4.78562896,0,0
22077,LA,Pointe Coupee,30.708319,-91.604621,7.04,11.19181091,27.48941843,0.175597635,38.6661286,0,0
22087,LA,St. Bernard,29.91811,-89.263494,0,12.51484064,27.85693082,0.025357541,4.282606981,0,0
22089,LA,St. Charles,29.913833,-90.359314,1.77,12.74599271,27.78794142,0.018027447,26.3718156,0,0
22093,LA,St. James,30.02482,-90.793956,2.91,12.03823295,27.46942016,0.019812976,55.72001973,0,0
22095,LA,St. John the Baptist,30.117471,-90.504677,0.41,12.20056152,27.67322901,0.013360375,41.7692266,0,0
22103,LA,St. Tammany,30.410022,-89.951962,11.01,11.39223029,27.26551824,22.03941119,49.52461477,0,0
22107,LA,Tensas,32.001489,-91.342576,21.16,9.252022226,27.4228467,0.104757497,33.29364507,0,0
22117,LA,Washington,30.852144,-90.046253,78.31,10.69571636,27.11493736,17.55982999,43.20992796,0,0
22121,LA,West Baton Rouge,30.464052,-91.309808,4.3,11.44009539,27.52775568,0.139628136,47.78947691,0,0
22125,LA,West Feliciana,30.872701,-91.421008,43.15,10.85929371,27.28568892,6.159523435,62.7908077,0,0
23001,ME,Androscoggin,44.167681,-70.207435,80.7,-5.270897801,19.3624192,14.83565299,67.13947495,0,0
23003,ME,Aroostook,46.727057,-68.64941,291.46,-10.25271774,17.15592035,20.48214478,79.31271603,0,0
23007,ME,Franklin,44.973012,-70.444727,933.67,-9.184723845,16.65493731,24.40154194,82.92866886,0,0
23011,ME,Kennebec,44.417012,-69.765764,106.52,-5.722906433,19.19662872,10.07218503,68.66181682,0,0
23013,ME,Knox,44.042045,-69.038515,8.3,-4.061232901,18.24281235,18.35741401,70.08349055,0,0
23015,ME,Lincoln,43.994265,-69.514029,38.01,-4.290908878,18.89203618,16.48873496,76.77286218,0,0
23017,ME,Oxford,44.494585,-70.734688,288.57,-7.609161637,17.52424276,19.78601452,83.3112345,0,0
23019,ME,Penobscot,45.390602,-68.657487,82.85,-7.677287844,18.34593115,20.0757484,79.41905712,0,0
23021,ME,Piscataquis,45.917678,-69.104548,506.78,-9.703871816,17.17583903,24.8909909,78.84284466,0,0
23023,ME,Sagadahoc,43.916694,-69.843994,52.12,-4.463989461,19.1005454,21.90629823,72.24749882,0,0
23025,ME,Somerset,45.507482,-69.97604,543.32,-9.402125403,16.97889819,21.862981,76.86648905,0,0
23027,ME,Waldo,44.505361,-69.139678,109.47,-5.679486492,19.03771286,13.22531772,78.46223028,0,0
23031,ME,York,43.427239,-70.670402,72.19,-4.272785257,19.54675875,14.43094426,71.7083138,0,0
24001,MD,Allegany,39.612309,-78.703108,305.89,-0.416022434,21.44674806,2.079746797,78.35752377,2,1
24003,MD,Anne Arundel,38.993374,-76.560511,37.74,2.534615859,24.3104026,1.449548365,45.04285465,0,0
24009,MD,Calvert,38.521358,-76.525864,32.21,3.238482181,24.18972448,2.985278453,61.84302908,0,0
24011,MD,Caroline,38.871531,-75.831631,11.33,2.907455882,24.21662499,1.677352635,30.0577781,0,0
24013,MD,Carroll,39.563189,-77.015512,223.19,0.964150049,23.00320173,0.938645673,27.97767454,1,1
24015,MD,Cecil,39.562352,-75.941584,20.95,1.394874373,23.50507472,0.661965259,36.90995672,0,0
24017,MD,Charles,38.472853,-77.015427,43.61,3.08651196,24.16689524,5.820072314,62.86220903,0,0
24019,MD,Dorchester,38.429196,-76.047433,0.59,3.666353822,24.76183631,4.279512558,32.99040425,0,0
24021,MD,Frederick,39.470427,-77.397627,81.21,1.084501052,23.03461589,1.45188994,33.28897379,16,1
24023,MD,Garrett,39.529871,-79.269416,900.69,-2.332563355,19.10166435,5.477785315,73.79541504,16,1
24025,MD,Harford,39.537429,-76.299789,116.1,1.532851594,23.63785418,0.470660056,39.34113837,1,1
24029,MD,Kent,39.239177,-76.1242,23.55,2.34850278,24.19829139,0.42999094,24.09570702,0,0
24033,MD,Prince George's,38.82588,-76.847272,57.74,2.509999999,24.17298483,1.702376015,40.62036352,0,0
24035,MD,Queen Anne's,39.040693,-76.082405,10.54,2.655822695,24.26341864,0.635730456,25.92207013,0,0
24037,MD,St. Mary's,38.222666,-76.534271,37.13,3.415680429,24.24957208,9.723884502,55.64405105,0,0
24039,MD,Somerset,38.07445,-75.853323,0.19,4.020857362,24.49559856,8.3496938,39.11276585,0,0
24041,MD,Talbot,38.749427,-76.17913,2.85,3.330642865,24.61388759,2.582686091,24.60149234,0,0
24043,MD,Washington,39.603621,-77.814671,134.85,0.761152284,22.70376257,1.78016435,37.60442907,1,1
24045,MD,Wicomico,38.367389,-75.632206,11.25,3.700604575,24.33929423,8.898746489,39.31388679,0,0
24047,MD,Worcester,38.222133,-75.309932,10.2,3.866376003,24.08908277,5.044014683,48.19704658,0,0
25003,MA,Berkshire,42.375314,-73.213948,534.71,-4.737589362,18.63609079,5.649086078,79.6961438,0,0
25005,MA,Bristol,41.748576,-71.087062,45.99,-0.346499639,21.30986291,5.584745932,53.77276096,0,0
25007,MA,Dukes,41.380939,-70.701536,68.01,0.824123247,20.08722622,4.124452086,50.17680706,0,0
25009,MA,Essex,42.642711,-70.865107,10.9,-1.44385317,20.63983027,6.422218379,42.31652078,0,0
25013,MA,Hampden,42.136198,-72.635648,46.2,-3.118441807,20.24647084,5.366845183,65.24927064,0,0
25019,MA,Nantucket,41.305878,-70.14191,0,1.264273459,19.30685575,3.795431691,26.34607097,0,0
25027,MA,Worcester,42.311693,-71.940282,324.34,-3.216468015,20.00994068,11.23360949,67.97803963,0,0
26003,MI,Alger,47.080077,-86.564108,183.04,-7.055735523,17.26819816,8.24104679,86.04073487,0,0
26005,MI,Allegan,42.595788,-86.634745,175.86,-2.956749388,20.74138682,1.059146653,33.80974791,0,0
26007,MI,Alpena,44.894954,-83.426574,194.49,-5.707267625,18.65618943,7.526798756,65.12306765,0,0
26009,MI,Antrim,45.005457,-85.175625,249.78,-5.264813171,18.87090496,4.328288561,54.39662961,0,0
26011,MI,Arenac,44.03687,-83.740675,180.63,-4.963638167,19.40551541,3.848546553,49.21236391,0,0
26013,MI,Baraga,46.696068,-88.356022,447.04,-8.750527323,17.19271811,7.959533257,86.8420554,0,0
26017,MI,Bay,43.699711,-83.978701,183.56,-4.106440183,20.43505584,0.497437315,19.47346291,0,0
26019,MI,Benzie,44.648621,-86.494317,176.92,-4.046429367,19.35215375,6.887640337,61.44530977,0,0
26021,MI,Berrien,41.792639,-86.741822,196.67,-2.534490295,21.30823034,0.305239374,25.11861936,0,0
26023,MI,Branch,41.918585,-85.066523,299.21,-3.403688206,21.06010903,0.099765898,23.47407324,0,0
26025,MI,Calhoun,42.24299,-85.012385,286.11,-3.369620355,20.96275514,0.431005292,33.00208972,0,0
26027,MI,Cass,41.91624,-85.999457,279.59,-2.778102327,21.54262487,0.27891562,29.89059398,0,0
26029,MI,Charlevoix,45.513164,-85.450392,176.72,-4.973179962,18.92823894,2.073470238,60.89199642,0,0
26031,MI,Cheboygan,45.47612,-84.495271,215.23,-6.04080846,18.55225734,7.638058439,64.15110733,0,0
26035,MI,Clare,43.991137,-84.838325,365.57,-5.600947427,19.05606066,5.683650031,61.07808337,0,0
26037,MI,Clinton,42.950455,-84.591695,231.07,-3.794831252,20.65146006,0.253590516,18.56079368,0,0
26039,MI,Crawford,44.680208,-84.611132,346.05,-6.573621146,18.33442399,24.41203126,64.86784623,0,0
26041,MI,Delta,45.805101,-86.901373,206.11,-7.016092586,17.98457731,8.37318503,80.05594354,0,0
26043,MI,Dickinson,46.012823,-87.866119,341.07,-8.755302741,17.8568287,7.692778959,83.80597272,0,0
26045,MI,Eaton,42.589614,-84.846524,286.47,-3.658276543,20.57083671,0.193107154,23.67295804,0,0
26047,MI,Emmet,45.590094,-84.986822,290.84,-5.748423968,18.26102912,3.70632258,63.8777953,0,0
26049,MI,Genesee,43.021077,-83.706372,241.96,-3.80981165,20.57321101,0.574474072,25.45264106,0,0
26051,MI,Gladwin,43.98975,-84.389816,227.05,-5.015546201,19.65270552,4.026598829,57.80988694,0,0
26053,MI,Gogebic,46.488054,-89.788314,406.55,-9.659546619,17.52360926,6.941011188,88.15556965,0,0
26055,MI,Grand Traverse,44.718688,-85.553848,208.97,-4.870260455,19.33223836,8.114375787,47.45755985,0,0
26057,MI,Gratiot,43.292326,-84.60469,239.81,-4.18112705,20.40902829,0.392839405,16.83111979,0,0
26059,MI,Hillsdale,41.864475,-84.642409,348.37,-3.66480366,20.82053024,0.28823789,26.74315227,0,0
26061,MI,Houghton,46.998305,-88.652066,305.86,-7.988956838,17.61986217,9.906048041,84.02673268,0,0
26063,MI,Huron,43.907616,-82.857045,215.04,-4.35520912,19.65572181,0.26597166,14.41172827,0,0
26067,MI,Ionia,42.94465,-85.073766,247.41,-3.823817502,20.62324946,0.587756031,23.72237499,0,0
26071,MI,Iron,46.170249,-88.540409,486.81,-9.682650151,17.09639408,9.785229431,84.44195801,0,0
26073,MI,Isabella,43.645233,-84.839425,245.45,-4.650777258,19.99310751,1.752973956,30.23522165,0,0
26075,MI,Jackson,42.248474,-84.420868,303.97,-3.517778168,20.75312226,0.536778913,38.13719082,0,0
26077,MI,Kalamazoo,42.246266,-85.532854,257.07,-2.911616082,21.42362157,0.786067203,33.0260204,0,0
26079,MI,Kalkaska,44.678881,-85.088992,353.17,-6.209339613,18.4080404,13.03557609,63.43892687,0,0
26083,MI,Keweenaw,47.681981,-88.148802,183.02,-7.953494987,16.42865664,13.88937774,88.60586907,0,0
26085,MI,Lake,43.995187,-85.8114,309.19,-5.027240106,19.26061732,13.89019487,76.26261985,0,0
26087,MI,Lapeer,43.088633,-83.224325,262.62,-3.902716023,20.31717546,1.161981781,33.06397794,0,0
26089,MI,Leelanau,45.146182,-86.051574,287.57,-3.885762798,19.32989729,3.211404105,50.58948644,0,0
26091,MI,Lenawee,41.895915,-84.066853,248.04,-3.212526932,21.13661639,0.089906593,16.1207085,0,0
26095,MI,Luce,46.940602,-85.582368,183.04,-7.389406319,17.07027118,11.37301409,79.92409742,0,0
26097,MI,Mackinac,46.167981,-85.303756,259.49,-7.004271016,17.44698874,12.71280888,79.12785247,0,0
26099,MI,Macomb,42.671467,-82.910869,184.35,-2.960561314,21.38830328,0.176553495,16.23760841,0,0
26101,MI,Manistee,44.350385,-86.602967,176.92,-4.159377659,19.35023187,9.586135321,63.25432258,0,0
26105,MI,Mason,43.996636,-86.750814,176.91,-3.791651592,19.50845418,6.60615226,52.15530654,0,0
26107,MI,Mecosta,43.635295,-85.332751,308.77,-5.065695894,19.42341212,4.542813706,48.01111597,0,0
26109,MI,Menominee,45.544174,-87.509892,228.14,-7.580382366,18.48495894,5.506099277,78.43593942,0,0
26111,MI,Midland,43.648378,-84.37922,194.77,-4.033018548,20.60120707,1.991050571,56.00269799,0,0
26113,MI,Missaukee,44.325424,-85.085471,373.37,-6.108910705,18.53451351,5.770344084,57.41131445,0,0
26115,MI,Monroe,41.916097,-83.487106,189.3,-2.659532379,21.68465548,0.04968879,13.64849925,0,0
26117,MI,Montcalm,43.312782,-85.149468,287.36,-4.381879996,20.19173993,2.098948501,35.55066304,0,0
26119,MI,Montmorency,45.024134,-84.130107,288.78,-6.33929141,18.48138998,9.766536436,71.81657158,0,0
26121,MI,Muskegon,43.289258,-86.751892,176.91,-3.287531502,20.11093831,5.339181001,45.38363136,0,0
26123,MI,Newaygo,43.562709,-85.791423,267.59,-4.537544248,19.59810026,8.429556498,61.34847256,0,0
26125,MI,Oakland,42.660452,-83.38421,294.05,-3.468634549,20.9802408,0.583578007,29.01206528,0,0
26127,MI,Oceana,43.647255,-86.807575,176.91,-3.908589368,19.51373805,6.74085019,49.47394477,0,0
26129,MI,Ogemaw,44.33328,-84.128073,286.04,-6.121823314,18.67868327,9.380913499,59.95685922,0,0
26131,MI,Ontonagon,47.216604,-89.500461,183.08,-8.695213812,17.66811156,10.99550713,86.11221053,0,0
26133,MI,Osceola,43.997552,-85.322283,439.52,-5.73826308,18.79832258,4.619714826,53.20730326,0,0
26135,MI,Oscoda,44.685121,-84.124894,314.16,-6.231021766,18.64085365,28.98919015,72.02516401,0,0
26137,MI,Otsego,45.021794,-84.576597,388.96,-6.565245359,18.34884777,9.739508867,64.06780892,0,0
26139,MI,Ottawa,42.942346,-86.655342,175.86,-2.87825407,20.74654708,2.982187805,23.64294919,0,0
26141,MI,Presque Isle,45.489515,-83.384019,175.94,-5.552726555,18.75440743,8.834966629,65.55446297,0,0
26143,MI,Roscommon,44.339517,-84.611272,353.16,-6.262140355,18.47113647,9.784585043,64.57997468,0,0
26145,MI,Saginaw,43.328267,-84.05541,177.98,-3.883898162,20.66636999,0.616653827,22.5573503,0,0
26147,MI,St. Clair,42.928804,-82.668914,211.9,-3.521925654,20.58794311,0.614068678,33.24931313,0,0
26149,MI,St. Joseph,41.911488,-85.52287,268.89,-3.060876846,21.29185667,0.308787506,23.0863678,0,0
26151,MI,Sanilac,43.449155,-82.642815,237.93,-4.164946059,19.94846293,0.701691658,18.31005054,0,0
26153,MI,Schoolcraft,46.020758,-86.199352,187.4,-6.970934049,17.57265694,11.93606697,69.62137418,0,0
26155,MI,Shiawassee,42.951545,-84.146352,235.63,-3.826922062,20.57147167,0.374829689,18.68097208,0,0
26157,MI,Tuscola,43.487902,-83.436618,235.1,-4.069608486,20.25357559,0.825220071,26.64795377,0,0
26159,MI,Van Buren,42.283986,-86.305697,189.88,-2.768251911,20.9993728,0.709604278,37.11980407,0,0
26161,MI,Washtenaw,42.252327,-83.844634,292.52,-3.30946897,21.02971313,0.422470444,29.83637989,0,0
26163,MI,Wayne,42.284664,-83.261953,187.38,-2.429651629,21.86340242,0.034256785,11.80284067,0,0
26165,MI,Wexford,44.331375,-85.570046,434.91,-5.592801069,18.84429549,13.74341132,65.11416562,0,0
27001,MN,Aitkin,46.602446,-93.41976,376.89,-10.53952683,18.49352272,1.63560252,62.87979731,0,0
27003,MN,Anoka,45.27411,-93.242723,277.51,-8.24693137,20.85270667,1.328620014,21.56016259,0,0
27009,MN,Benton,45.701227,-94.00144,338.17,-9.552092611,20.08566123,0.856571761,13.87138132,0,0
27017,MN,Carlton,46.603818,-92.671044,390.14,-10.25617059,18.03297631,5.82484649,67.54093753,0,0
27021,MN,Cass,46.951427,-94.333773,413.8,-11.24518416,18.84911858,4.856315572,60.20487995,0,0
27025,MN,Chisago,45.505444,-92.903849,271.95,-8.945043883,20.23426125,1.103185768,24.31210928,0,0
27031,MN,Cook,47.538571,-90.29019,183.1,-12.10236867,16.52288425,22.70821906,77.08462481,0,0
27055,MN,Houston,43.66699,-91.501556,369.05,-7.110927248,20.89852115,1.041501218,40.92325793,0,0
27059,MN,Isanti,45.562431,-93.296339,287.9,-9.230373297,20.04993307,2.117377499,24.01707751,0,0
27061,MN,Itasca,47.490843,-93.613128,418.09,-11.79258276,18.14061576,5.464810985,70.11150137,0,0
27065,MN,Kanabec,45.94776,-93.297788,320.06,-10.09808838,19.13371922,0.462755266,44.91206869,0,0
27071,MN,Koochiching,48.24549,-93.782842,365.92,-12.77774429,17.78904552,1.298268326,82.02531269,0,0
27095,MN,Mille Lacs,45.929043,-93.632996,375.58,-10.16276826,19.35187226,0.462766587,35.56430299,0,0
27097,MN,Morrison,46.020484,-94.266619,351.77,-10.02430487,19.87273144,1.134668612,28.35818917,0,0
27115,MN,Pine,46.10094,-92.763094,329.21,-10.0908623,18.74718774,1.836659553,58.48492482,0,0
27141,MN,Sherburne,45.443171,-93.775092,295.44,-9.052920704,20.39847311,2.147798888,24.02980015,0,0
27163,MN,Washington,45.037929,-92.890117,283.88,-7.812770123,21.15855222,1.882931159,18.62688211,0,0
28001,MS,Adams,31.486218,-91.351781,91.06,9.936442476,27.01079045,3.589970207,62.3835013,0,0
28003,MS,Alcorn,34.886648,-88.581014,126.82,5.360412827,25.66466355,14.29288793,51.99294905,0,0
28009,MS,Benton,34.810773,-89.200029,142.36,5.250310187,25.47263587,11.95015723,55.3475372,0,0
28011,MS,Bolivar,33.799278,-90.884476,42.14,6.921523784,27.08310513,0.010242726,15.57795827,0,0
28015,MS,Carroll,33.440795,-89.918887,98.72,7.200037246,26.17997647,9.483498816,58.08384971,0,0
28017,MS,Chickasaw,33.921654,-88.945808,125.89,6.378311616,25.93272131,15.36931677,41.27937747,0,0
28021,MS,Claiborne,31.97281,-90.915424,73.92,9.075821169,26.89469918,7.978609448,73.50648504,0,0
28027,MS,Coahoma,34.22867,-90.603165,51.92,6.263227221,26.83232212,0.029615805,19.77412139,0,0
28029,MS,Copiah,31.866915,-90.448758,101.09,9.432173969,26.86467283,22.39972788,63.74457731,0,0
28031,MS,Covington,31.633331,-89.548897,87.29,9.422509328,26.60082102,28.59423181,59.04137627,0,0
28033,MS,DeSoto,34.874266,-89.99324,84.16,5.630555233,26.48157525,1.746391779,27.90611982,0,0
28035,MS,Forrest,31.18858,-89.259447,97.31,10.09844516,26.98550871,30.59926325,55.89298316,0,0
28037,MS,Franklin,31.477798,-90.895884,89.34,9.620214444,26.70745624,34.73537774,76.42534777,0,0
28039,MS,George,30.855431,-88.642268,54.08,10.49170573,26.8568992,23.83536842,61.67440825,0,0
28041,MS,Greene,31.212846,-88.634811,48.16,9.861559829,26.83540215,31.22354036,64.77828535,0,0
28043,MS,Grenada,33.770031,-89.80274,62.63,6.648490448,26.16188087,7.501701101,52.6103396,0,0
28045,MS,Hancock,30.391437,-89.47985,6.45,11.18062359,27.16509804,17.30089461,48.10293041,0,0
28047,MS,Harrison,30.416536,-89.083376,3.4,11.48008839,27.36243355,24.36254007,53.10120473,0,0
28049,MS,Hinds,32.267924,-90.4659,88.06,9.046231903,27.02721598,7.277734691,45.49508084,0,0
28053,MS,Humphreys,33.132978,-90.523911,31.91,7.936951059,27.31569944,0.060435961,15.06418702,0,0
28055,MS,Issaquena,32.754977,-90.988552,27.22,8.203855057,27.19263955,0.122408849,43.16065158,0,0
28057,MS,Itawamba,34.281075,-88.363127,131.7,6.230031591,25.98208823,14.53029097,60.06261244,0,0
28061,MS,Jasper,32.016989,-89.11943,98.94,8.702657399,26.34192703,24.35394241,66.29939362,0,0
28063,MS,Jefferson,31.733633,-91.043878,75.21,9.506939205,26.87308092,16.48660956,73.74760197,0,0
28065,MS,Jefferson Davis,31.564734,-89.826626,142.34,9.511213907,26.7038155,30.84952421,58.70417492,0,0
28067,MS,Jones,31.621044,-89.167262,60.21,9.42452206,26.76641144,25.3022196,57.86704622,0,0
28071,MS,Lafayette,34.349298,-89.485903,139.88,5.842849077,25.99889184,15.19761146,55.27779895,0,0
28073,MS,Lamar,31.197135,-89.514952,97.47,10.10910031,26.96600391,28.44236033,51.81334378,0,0
28075,MS,Lauderdale,32.403998,-88.660449,104.22,8.588530254,26.51237546,17.80770133,61.19552452,0,0
28077,MS,Lawrence,31.550009,-90.10753,60.59,9.595076585,26.95091935,26.65467884,62.70738806,0,0
28079,MS,Leake,32.753268,-89.522568,120.62,8.107067013,26.30935335,21.34499418,61.98440208,0,0
28081,MS,Lee,34.288965,-88.680887,80.11,6.305692282,26.28856153,10.04663688,30.92519235,0,0
28083,MS,Leflore,33.54979,-90.294934,38.82,7.380481698,27.04516154,0.02062984,18.45809134,0,0
28085,MS,Lincoln,31.535216,-90.453566,135.45,9.511945628,26.59976127,27.91380253,58.07393841,0,0
28087,MS,Lowndes,33.471424,-88.439723,48.35,7.213784743,26.61788902,5.161629782,42.03713273,0,0
28089,MS,Madison,32.63437,-90.03416,75.66,8.406210433,26.70563917,13.4704283,45.84826925,0,0
28091,MS,Marion,31.230126,-89.821736,43.57,10.20922201,27.13033824,29.52964702,58.63447583,0,0
28093,MS,Marshall,34.76619,-89.504231,165.46,5.366320257,25.70544223,8.480013474,43.15358304,0,0
28097,MS,Montgomery,33.500714,-89.639625,132.52,6.653528126,25.59340889,13.93058137,57.12494228,0,0
28099,MS,Neshoba,32.752518,-89.119274,123.11,8.209289878,26.43458942,17.80828164,61.07947586,0,0
28101,MS,Newton,32.40197,-89.118412,144.2,8.396933247,26.22832757,21.52687389,62.19512853,0,0
28103,MS,Noxubee,33.10627,-88.565787,50.86,7.417594974,26.70154448,14.17714355,47.34110919,0,0
28105,MS,Oktibbeha,33.422313,-88.876151,92.56,7.115028276,26.44750942,15.48519153,55.11038928,0,0
28107,MS,Panola,34.365205,-89.963065,94.41,5.902475488,26.27441642,6.095424514,31.8575497,0,0
28109,MS,Pearl River,30.773791,-89.586832,58.1,10.81948465,27.09244732,24.04422645,55.19492285,0,0
28111,MS,Perry,31.169307,-88.988755,65.1,9.97190858,26.88806512,39.43001075,70.56692692,0,0
28113,MS,Pike,31.177517,-90.397725,117.5,10.09491679,26.8144126,24.13157941,48.4465943,0,0
28115,MS,Pontotoc,34.227081,-89.037239,129.52,6.085773641,25.9713067,15.01548385,41.37124824,0,0
28117,MS,Prentiss,34.620866,-88.52224,140.42,5.667028406,25.74712741,14.88128228,48.85420259,0,0
28119,MS,Quitman,34.25264,-90.290525,48.02,6.207714306,26.84146227,0.065407927,14.6135845,0,0
28121,MS,Rankin,32.262057,-89.946552,114.66,8.869702568,26.76739897,17.68115255,55.97677316,0,0
28123,MS,Scott,32.427127,-89.533209,126.8,8.587660193,26.33432249,28.70388767,65.54074941,0,0
28127,MS,Simpson,31.902503,-89.917707,124.33,8.872761989,26.5575858,21.47937202,61.29379286,0,0
28129,MS,Smith,32.019034,-89.494973,121.28,8.755305299,26.3809777,29.46035239,69.49930722,0,0
28131,MS,Stone,30.790184,-89.112297,33.91,10.8316725,27.03610232,34.56416437,64.1506405,0,0
28133,MS,Sunflower,33.605529,-90.59509,38.59,7.289311218,27.22660616,0.029738966,8.433823182,0,0
28135,MS,Tallahatchie,33.955891,-90.172833,42.1,6.64489136,26.64764161,1.963506038,26.31377305,0,0
28137,MS,Tate,34.649553,-89.943105,84.23,5.597938583,26.16610434,3.924702134,29.61029473,0,0
28141,MS,Tishomingo,34.737699,-88.236067,171.37,5.348287857,25.29361106,15.47348137,59.11897717,0,0
28143,MS,Tunica,34.652201,-90.37177,55.09,5.818128221,26.79560266,0.032743043,20.03426093,0,0
28145,MS,Union,34.489101,-89.0023,128.39,5.830227644,25.91085724,12.59562345,45.97902244,0,0
28149,MS,Warren,32.357005,-90.851791,86.15,8.937688939,27.06619952,0.506051779,66.79743042,0,0
28153,MS,Wayne,31.64476,-88.682057,61.2,9.329086231,26.67692442,31.45482031,65.90506115,0,0
28157,MS,Wilkinson,31.160249,-91.325567,81.82,10.41848984,27.01962939,18.46636941,68.82411045,0,0
28159,MS,Winston,33.078724,-89.037391,149.25,7.526915796,26.32341929,22.06372188,66.257863,0,0
28161,MS,Yalobusha,34.030669,-89.703793,100.88,6.230894175,25.91388784,17.24390893,51.57019676,0,0
28163,MS,Yazoo,32.765675,-90.387928,61.34,8.411594841,26.96778235,2.662584231,44.48411826,0,0
29031,MO,Cape Girardeau,37.383882,-89.684908,125.83,2.043107953,25.07093866,0.123689613,29.86822641,5,1
29099,MO,Jefferson,38.257414,-90.543138,197.83,1.045586929,24.37529138,3.583618729,70.30576914,0,0
29173,MO,Ralls,39.553455,-91.524787,226.38,-1.127424962,24.06745098,0.066436449,25.76125398,0,0
29186,MO,Ste. Genevieve,37.89018,-90.18117,197.83,1.196489625,24.34795323,5.203626425,63.77353083,0,0
29510,MO,St. Louis [9],38.635699,-90.244582,152.75,1.156167672,25.23652465,0.003155437,0.900351305,0,0
33003,NH,Carroll,43.867567,-71.201665,156.75,-6.223029632,18.08619578,17.54047556,82.67454673,0,0
33005,NH,Cheshire,42.925455,-72.248217,235.13,-4.518405886,19.22814425,24.24848582,83.00471269,0,0
